player_key,team_key,season_key,g,gs,perce,ts_per,usg_per,ws,bpm,vorp,mp,age,salary,value,deserved_salary,salary_gap,overpaid_underpaid,fair_value
noelne01,2TM,2023,17,4,7.90,0.42,12.00,0.00,-3.80,-0.10,195,28,9957237.00,-13333013.98,870587.65,-9086649.35,9086649.35,False
noelne01,DET,2023,14,3,10.00,0.47,11.90,0.10,-2.00,0.00,152,28,9957237.00,-10885048.09,3318553.54,-6638683.46,6638683.46,False
noelne01,BRK,2023,3,1,0.30,0.22,12.20,-0.10,-10.30,-0.10,43,28,9957237.00,-22290426.45,-8086824.82,-18044061.82,18044061.82,False
mayssk01,POR,2023,6,6,19.40,0.62,19.30,0.70,0.00,0.10,189,25,123602.00,-5250908.45,8952693.18,8829091.18,-8829091.18,False
watsope01,DEN,2023,23,2,12.80,0.55,17.70,0.30,-2.80,0.00,186,20,2326229.00,-9248458.63,4955143.00,2628914.00,-2628914.00,False
ibakase01,MIL,2023,16,0,9.80,0.55,16.10,0.20,-4.50,-0.10,185,33,3081038.00,-13107595.45,1096006.18,-1985031.82,1985031.82,False
loftoke01,MEM,2023,24,1,20.20,0.57,27.60,0.50,-0.40,0.10,176,20,,1707962.59,15911564.22,,,False
diakima01,CLE,2023,22,2,9.00,0.56,16.00,0.20,-3.40,-0.10,176,26,539571.00,-10480636.03,3722965.60,3183394.60,-3183394.60,False
arcidry01,2TM,2023,20,4,2.70,0.35,11.10,-0.20,-8.80,-0.30,172,28,1946784.00,-22151598.37,-7947996.74,-9894780.74,9894780.74,False
arcidry01,NYK,2023,11,0,3.10,0.30,9.90,0.00,-5.10,0.00,26,28,1946784.00,-15068280.66,-864679.03,-2811463.03,2811463.03,False
arcidry01,POR,2023,9,4,2.60,0.36,11.30,-0.10,-9.40,-0.30,146,28,1946784.00,-23342854.93,-9139253.30,-11086037.30,11086037.30,False
marjabo01,HOU,2023,31,0,23.40,0.71,20.80,0.60,1.60,0.20,171,34,4348747.00,-3043948.90,11159652.72,6810905.72,-6810905.72,False
vonleno01,BOS,2023,23,1,5.90,0.50,9.20,0.20,-6.30,-0.20,171,27,1230946.00,-21266477.95,-7062876.32,-8293822.32,8293822.32,False
krejcvi01,ATL,2023,29,0,7.70,0.47,10.90,0.10,-3.60,-0.10,165,22,1657779.00,-14340095.82,-136494.19,-1794273.19,1794273.19,False
templga01,NOP,2023,25,0,10.50,0.54,13.40,0.30,-1.00,0.00,162,36,5466314.00,-8107354.99,6096246.64,629932.64,-629932.64,True
birchkh01,TOR,2023,20,0,9.40,0.63,11.10,0.20,-3.50,-0.10,162,30,7069470.00,-16153164.68,-1949563.05,-9019033.05,9019033.05,False
johnsja01,IND,2023,18,1,8.40,0.49,15.70,0.10,-4.40,-0.10,162,35,4072637.00,-12038026.22,2165575.41,-1907061.59,1907061.59,False
lenal01,SAC,2023,26,2,12.80,0.58,14.10,0.30,-4.00,-0.10,161,29,4154844.00,-15556397.30,-1352795.67,-5507639.67,5507639.67,False
samanlu01,UTA,2023,7,4,11.00,0.55,18.90,0.20,-2.10,0.00,161,23,570771.00,-5768773.21,8434828.41,7864057.41,-7864057.41,False
smithdr01,2TM,2023,15,1,11.40,0.47,13.80,0.30,-0.90,0.00,158,25,396925.00,-7377402.42,6826199.21,6429274.21,-6429274.21,False
smithdr01,MIA,2023,5,1,7.10,0.39,9.90,0.10,-3.10,0.00,67,25,396925.00,-13304863.16,898738.47,501813.47,-501813.47,False
smithdr01,BRK,2023,10,0,14.60,0.51,16.70,0.30,0.70,0.10,91,25,396925.00,-3081401.43,11122200.20,10725275.20,-10725275.20,False
moorewe01,MIN,2023,29,2,9.30,0.47,14.90,0.10,-2.40,0.00,153,21,,-8625297.37,5578304.25,,,False
porteot01,TOR,2023,8,2,14.00,0.66,11.00,0.40,0.70,0.10,146,29,,-9393754.99,4809846.64,,,False
walkeke02,DAL,2023,9,1,15.00,0.54,22.10,0.30,-0.30,0.10,144,32,39528872.00,-619877.72,13583723.91,-25945148.09,25945148.09,False
greenda02,2TM,2023,11,0,10.80,0.62,18.90,0.20,-1.90,0.00,138,35,12416532.00,-5899155.85,8304445.77,-4112086.23,4112086.23,False
greenda02,MEM,2023,3,0,-0.20,0.41,13.50,-0.10,-8.80,-0.10,43,35,12416532.00,-19312685.93,-5109084.30,-17525616.30,17525616.30,False
greenda02,CLE,2023,8,0,15.80,0.68,21.40,0.20,1.20,0.10,95,35,12416532.00,317249.78,14520851.41,2104319.41,-2104319.41,True
culveja01,ATL,2023,10,1,9.50,0.45,17.10,0.00,-4.20,-0.10,137,23,275987.00,-10538516.33,3665085.30,3389098.30,-3389098.30,False
jacksqu01,WAS,2023,9,0,12.20,0.54,17.90,0.20,-5.10,-0.10,135,24,232870.00,-13845413.71,358187.92,125317.92,-125317.92,False
martico01,CHO,2023,7,0,8.70,0.45,12.90,0.10,-4.60,-0.10,134,27,7422016.00,-14937865.83,-734264.20,-8156280.20,8156280.20,False
willije02,POR,2023,5,4,15.50,0.66,15.20,0.30,-3.00,0.00,127,23,55817.00,-14367410.77,-163809.14,-219626.14,219626.14,False
cooksxa01,WAS,2023,10,1,14.30,0.59,13.90,0.20,-3.60,-0.10,126,27,148847.00,-15693912.26,-1490310.63,-1639157.63,1639157.63,False
prestja01,LAC,2023,14,0,10.30,0.49,18.30,0.10,-2.60,0.00,124,23,1657779.00,-6617611.22,7585990.41,5928211.41,-5928211.41,False
isaacjo01,ORL,2023,11,0,20.30,0.48,21.10,0.30,4.00,0.20,124,25,18449011.00,5973305.46,20176907.09,1727896.09,-1727896.09,True
harrish01,POR,2023,5,0,17.90,0.52,17.60,0.30,0.10,0.10,120,29,142992.00,-5100184.62,9103417.01,8960425.01,-8960425.01,False
leoname01,MIL,2023,9,2,12.00,0.65,14.40,0.30,-5.00,-0.10,114,30,756576.00,-17860950.93,-3657349.30,-4413925.30,4413925.30,False
sarrol01,OKC,2023,9,1,11.50,0.54,13.60,0.20,-4.90,-0.10,114,23,272887.00,-17164725.62,-2961123.99,-3234010.99,3234010.99,False
iguodan01,GSW,2023,8,0,7.30,0.52,9.40,0.10,-2.50,0.00,113,39,3081038.00,-13662284.58,541317.05,-2539720.95,2539720.95,False
theisda01,IND,2023,7,1,14.20,0.50,20.10,0.10,-1.40,0.00,109,30,9218535.00,-4201671.60,10001930.03,783395.03,-783395.03,True
lawsoaj01,2TM,2023,15,0,13.90,0.59,21.10,0.10,-4.40,-0.10,108,22,393824.00,-10594763.48,3608838.15,3215014.15,-3215014.15,False
lawsoaj01,MIN,2023,1,0,34.40,1.00,21.40,0.00,5.20,0.00,2,22,393824.00,-2747576.49,11456025.14,11062201.14,-11062201.14,False
lawsoaj01,DAL,2023,14,0,13.50,0.58,21.10,0.10,-4.60,-0.10,106,22,393824.00,-10768640.49,3434961.13,3041137.13,-3041137.13,False
jacksju01,BOS,2023,23,0,6.30,0.36,12.20,0.10,-2.60,0.00,107,27,1946784.00,-9285027.96,4918573.67,2971789.67,-2971789.67,False
willivi01,MEM,2023,15,1,3.90,0.37,18.10,-0.10,-8.50,-0.20,105,22,539571.00,-15740802.61,-1537200.99,-2076771.99,2076771.99,False
minotjo01,MIN,2023,15,0,17.90,0.58,18.90,0.30,-1.60,0.00,96,20,1079140.00,-8278330.13,5925271.50,4846131.50,-4846131.50,False
huffja01,WAS,2023,7,0,22.30,0.80,16.90,0.50,4.00,0.10,95,24,124038.00,-1828915.47,12374686.16,12250648.16,-12250648.16,False
browngr01,POR,2023,16,0,5.80,0.42,18.40,-0.10,-8.50,-0.20,93,21,,-16871653.75,-2668052.12,,,False
primojo01,SAS,2023,4,0,6.10,0.47,18.20,-0.10,-6.30,-0.10,93,20,,-12785818.20,1417783.42,,,False
boehebu01,DET,2023,10,0,0.50,0.29,13.20,-0.20,-9.50,-0.20,90,23,539571.00,-20251314.98,-6047713.35,-6587284.35,6587284.35,False
sprinja01,PHI,2023,16,2,17.20,0.55,20.80,0.30,0.30,0.10,89,20,2253324.00,-1653609.43,12549992.20,10296668.20,-10296668.20,False
minayju01,POR,2023,4,0,4.00,0.36,13.40,-0.10,-9.00,-0.20,89,23,37211.00,-21289324.42,-7085722.79,-7122933.79,7122933.79,False
wiggili01,MIL,2023,7,1,11.80,0.61,25.60,0.10,-6.70,-0.10,87,24,105432.00,-10701236.48,3502365.15,3396933.15,-3396933.15,False
mobleis01,CLE,2023,12,0,14.10,0.52,16.40,0.20,-1.40,0.00,84,23,539571.00,-7874861.94,6328739.69,5789168.69,-5789168.69,False
halljo02,SAS,2023,9,0,5.50,0.44,19.40,-0.10,-7.60,-0.10,83,21,204663.00,-13994997.72,208603.91,3940.91,-3940.91,True
yurtsom01,MIA,2023,9,0,16.70,0.68,18.00,0.30,-3.90,0.00,83,24,1858301.00,-14530079.71,-326478.08,-2184779.08,2184779.08,False
doziepj01,SAC,2023,16,0,5.20,0.33,20.60,-0.20,-7.80,-0.10,79,26,831959.00,-12213033.56,1990568.07,1158609.07,-1158609.07,False
butleja02,OKC,2023,6,1,13.00,0.58,20.10,0.10,-2.60,0.00,77,22,1775616.00,-7101170.20,7102431.43,5326815.43,-5326815.43,False
elliske01,SAC,2023,16,0,14.00,0.63,12.10,0.20,1.30,0.10,71,23,539571.00,-6946191.20,7257410.43,6717839.43,-6717839.43,False
hasleud01,MIA,2023,7,1,6.20,0.43,20.10,0.00,-12.10,-0.20,71,42,3081038.00,-23541369.57,-9337767.94,-12418805.94,12418805.94,False
bouyeja01,2TM,2023,5,0,6.50,0.50,11.80,0.00,-4.20,0.00,71,23,124038.00,-14718728.10,-515126.47,-639164.47,639164.47,False
bouyeja01,MIA,2023,4,0,7.80,0.54,12.20,0.00,-2.90,0.00,65,23,124038.00,-12427956.51,1775645.12,1651607.12,-1651607.12,False
bouyeja01,WAS,2023,1,0,-6.90,0.00,7.20,0.00,-17.80,0.00,6,23,124038.00,-38190949.50,-23987347.87,-24111385.87,24111385.87,False
queentr01,IND,2023,7,0,6.00,0.34,22.90,-0.20,-7.20,-0.10,70,25,889466.00,-9157399.60,5046202.03,4156736.03,-4156736.03,False
bolmale01,UTA,2023,14,0,-5.00,0.15,16.60,-0.30,-14.70,-0.20,68,22,1812350.00,-24744466.27,-10540864.64,-12353214.64,12353214.64,False
whiteja03,DEN,2023,17,0,12.60,0.52,14.70,0.10,-1.90,0.00,66,25,539571.00,-9882930.12,4320671.51,3781100.51,-3781100.51,False
martity01,ATL,2023,16,0,7.70,0.44,16.50,0.00,-7.40,-0.10,66,23,1079140.00,-17331082.76,-3127481.13,-4206621.13,4206621.13,False
davisjd01,BOS,2023,12,0,10.10,0.48,15.80,0.10,-4.20,0.00,66,20,539571.00,-12395544.90,1808056.73,1268485.73,-1268485.73,False
rolliry01,GSW,2023,12,0,-1.40,0.51,26.10,-0.30,-15.00,-0.20,62,20,1079140.00,-21533668.25,-7330066.62,-8409206.62,8409206.62,False
toddis01,WAS,2023,6,1,-1.00,0.23,15.60,-0.20,-14.20,-0.20,61,21,1669953.00,-27151671.96,-12948070.33,-14618023.33,14618023.33,False
merrisa01,CLE,2023,5,0,15.50,0.55,17.30,0.20,1.20,0.00,59,26,1172171.00,-2221665.95,11981935.68,10809764.68,-10809764.68,False
jonesca03,CHI,2023,7,0,11.10,0.54,16.20,0.10,-2.50,0.00,56,25,649068.00,-9331684.32,4871917.31,4222849.31,-4222849.31,False
yorkga01,IND,2023,3,0,11.80,0.55,16.40,0.10,-3.50,0.00,56,29,34110.00,-11752847.32,2450754.31,2416644.31,-2416644.31,False
dotsode01,WAS,2023,6,0,4.80,0.15,10.70,0.00,-5.30,0.00,53,23,179856.00,-14105074.52,98527.10,-81328.90,81328.90,False
campafa01,DAL,2023,8,0,7.80,0.36,14.70,0.00,-1.20,0.00,52,31,492290.00,-4669695.07,9533906.56,9041616.56,-9041616.56,False
pottemi01,UTA,2023,7,0,18.60,0.80,13.70,0.20,3.50,0.10,52,24,539571.00,-4368353.09,9835248.54,9295677.54,-9295677.54,False
wieskjo01,TOR,2023,9,0,-0.40,0.32,12.80,-0.10,-10.60,-0.10,50,23,3084654.00,-23014157.14,-8810555.51,-11895209.51,11895209.51,False
harpero02,TOR,2023,9,0,15.70,0.61,14.60,0.20,1.20,0.00,48,22,539571.00,-5445941.71,8757659.92,8218088.92,-8218088.92,False
sneedxa01,CHO,2023,4,0,9.50,0.72,12.90,0.10,-3.60,0.00,48,25,109114.00,-15832445.68,-1628844.05,-1737958.05,1737958.05,False
cartemi01,ORL,2023,4,0,9.00,0.50,20.60,0.00,-6.30,0.00,44,31,692186.00,-12255760.23,1947841.40,1255655.40,-1255655.40,False
swideco01,LAL,2023,7,0,7.40,0.50,9.30,0.10,-3.40,0.00,41,23,539571.00,-15714133.62,-1510531.99,-2050102.99,2050102.99,False
mccluma01,PHI,2023,2,0,19.20,0.56,27.50,0.10,0.50,0.00,41,24,170553.00,3866999.64,18070601.27,17900048.27,-17900048.27,False
gilyaja01,MEM,2023,1,0,7.30,0.50,5.10,0.10,-6.10,0.00,41,24,6201.00,-25566380.32,-11362778.69,-11368979.69,11368979.69,False
brownke03,IND,2023,6,0,9.10,0.57,10.40,0.10,-2.90,0.00,40,19,539571.00,-15038037.48,-834435.85,-1374006.85,1374006.85,False
brantja01,UTA,2023,4,0,18.50,0.74,18.10,0.10,3.50,0.10,39,26,111883.00,336770.99,14540372.61,14428489.61,-14428489.61,False
kabenmf01,BOS,2023,4,0,8.10,0.38,10.80,0.10,-8.90,-0.10,36,25,539571.00,-25656846.64,-11453245.02,-11992816.02,11992816.02,False
grayra01,BRK,2023,1,0,15.50,0.62,21.40,0.10,-2.00,0.00,35,23,6201.00,-6197562.45,8006039.18,7999838.18,-7999838.18,False
champju01,2TM,2023,5,0,10.30,0.37,19.20,0.00,-7.90,-0.10,34,21,904680.00,-16487331.83,-2283730.20,-3188410.20,3188410.20,False
champju01,TOR,2023,3,0,28.90,1.00,11.60,0.10,8.10,0.00,11,21,904680.00,-2939013.31,11264588.32,10359908.32,-10359908.32,False
champju01,BOS,2023,2,0,1.50,0.21,22.80,-0.10,-15.50,-0.10,23,21,904680.00,-24324915.05,-10121313.42,-11025993.42,11025993.42,False
bradlto01,CHI,2023,12,0,21.70,0.69,19.80,0.20,4.90,0.10,33,25,2159083.00,3992605.01,18196206.64,16037123.64,-16037123.64,False
pippesc02,LAL,2023,6,0,9.60,0.44,23.70,0.00,-5.90,0.00,32,22,,-8213755.84,5989845.79,,,False
johnsal02,SAS,2023,4,0,4.30,0.51,15.00,-0.10,-9.10,-0.10,30,26,203885.00,-21625817.35,-7422215.72,-7626100.72,7626100.72,False
scrubja01,ORL,2023,2,0,14.20,0.82,15.60,0.10,-1.90,0.00,30,22,52716.00,-12726205.11,1477396.52,1424680.52,-1424680.52,False
quetane01,SAC,2023,5,0,17.00,0.61,16.10,0.10,-3.40,0.00,29,23,539571.00,-14838652.80,-635051.18,-1174622.18,1174622.18,False
kinglo02,PHI,2023,1,0,21.30,0.74,23.80,0.10,2.30,0.00,29,23,325602.00,1676050.72,15879652.35,15554050.35,-15554050.35,False
careyve01,WAS,2023,11,0,10.80,0.34,16.90,0.00,-5.00,0.00,28,21,,-12228605.89,1974995.73,,,False
hudgitr01,HOU,2023,5,0,4.20,0.44,16.80,0.00,-8.40,0.00,28,23,539571.00,-17661259.16,-3457657.53,-3997228.53,3997228.53,False
simmoko01,CHO,2023,5,0,9.00,0.36,11.80,0.00,-0.90,0.00,28,25,34772.00,-7356611.04,6846990.59,6812218.59,-6812218.59,False
daysda01,HOU,2023,4,0,18.30,0.58,21.40,0.10,3.50,0.00,25,23,539571.00,4982051.68,19185653.31,18646082.31,-18646082.31,False
brownst02,LAL,2023,4,0,7.00,0.00,7.00,0.00,-3.30,0.00,24,27,3310857.00,-12835099.64,1368501.98,-1942355.02,1942355.02,False
comanch01,POR,2023,1,0,12.20,0.52,14.00,0.00,-7.50,0.00,21,26,,-22815155.85,-8611554.22,,,False
simonma01,CHI,2023,7,0,-0.10,0.38,17.40,0.00,-14.40,-0.10,20,23,1657779.00,-27820609.59,-13617007.96,-15274786.96,15274786.96,False
moonxa01,LAC,2023,4,0,7.20,0.39,21.80,0.00,-5.10,0.00,20,28,124038.00,-6662413.95,7541187.68,7417149.68,-7417149.68,False
quinole01,GSW,2023,4,0,8.60,0.65,29.40,0.00,-10.20,0.00,18,22,137206.00,-13924556.19,279045.44,141839.44,-141839.44,False
seabrde01,NOP,2023,5,0,4.60,0.40,17.90,0.00,-11.30,0.00,12,22,542672.00,-22907218.17,-8703616.54,-9246288.54,9246288.54,False
windldy01,CLE,2023,3,0,19.00,0.83,17.90,0.00,6.70,0.00,10,26,4280676.00,6045499.47,20249101.09,15968425.09,-15968425.09,False
hillma01,CHI,2023,5,0,15.40,0.62,19.70,0.00,2.40,0.00,9,27,539571.00,1867317.80,16070919.43,15531348.43,-15531348.43,False
keybr01,DET,2023,3,0,18.60,1.06,8.90,0.00,2.90,0.00,9,25,213968.00,-12758544.71,1445056.92,1231088.92,-1231088.92,False
dorsety01,DAL,2023,3,0,45.50,0.90,28.30,0.10,17.80,0.00,8,26,213968.00,27314180.95,41517782.58,41303814.58,-41303814.58,False
keelstr01,NYK,2023,3,0,3.70,0.38,21.40,0.00,-13.00,0.00,8,19,551974.00,-22729008.38,-8525406.75,-9077380.75,9077380.75,False
monekch01,SAC,2023,2,0,-3.50,0.35,26.20,0.00,-20.70,0.00,8,27,530144.00,-31597736.42,-17394134.79,-17924278.79,17924278.79,False
burtode02,SAC,2023,2,0,-12.60,0.00,14.30,0.00,-24.20,0.00,6,29,111883.00,-42995136.80,-28791535.17,-28903418.17,28903418.17,False
schakjo01,WAS,2023,2,0,24.30,0.75,14.50,0.00,17.00,0.00,6,24,102332.00,23884237.15,38087838.78,37985506.78,-37985506.78,False
jacksfr01,UTA,2023,1,0,-6.80,0.00,25.10,0.00,-22.20,0.00,5,24,119933.00,-31160042.50,-16956440.87,-17076373.87,17076373.87,False
willial06,BRK,2023,1,0,-20.90,,17.70,-0.10,-26.50,0.00,5,23,269786.00,,,,,False
willido02,ATL,2023,2,0,14.50,0.40,52.50,0.00,-15.20,0.00,4,21,254280.00,-3695346.23,10508255.39,10253975.39,-10253975.39,False
silvach01,DAL,2023,1,0,-2.20,1.00,30.10,0.00,-22.60,0.00,3,26,223768.00,-38853905.78,-24650304.15,-24874072.15,24874072.15,False
umudest01,DET,2023,1,0,65.60,0.53,40.00,0.00,48.60,0.00,2,23,62019.00,100296779.42,114500381.05,114438362.05,-114438362.05,False
fostemi02,PHI,2023,1,0,0.00,,0.00,0.00,-9.20,0.00,1,20,,,,,,False
derozde01,CHI,2024,79,79,19.70,0.58,25.80,9.20,1.80,2.80,2989,34,29449819.00,10916460.38,25120062.01,-4329756.99,4329756.99,False
sabondo01,SAC,2024,82,82,23.20,0.64,22.20,12.60,6.50,6.20,2928,27,30170619.00,15859348.05,30062949.68,-107669.32,107669.32,True
whiteco01,CHI,2024,79,78,14.50,0.57,22.70,4.70,-0.70,0.90,2881,23,11441266.00,4317456.02,18521057.65,7079791.65,-7079791.65,False
bridgmi01,BRK,2024,82,82,14.90,0.56,24.30,4.20,-0.40,1.20,2854,27,22344793.00,6218892.47,20422494.10,-1922298.90,1922298.90,True
banchpa01,ORL,2024,80,80,17.30,0.55,29.70,5.30,1.30,2.30,2799,21,11953002.00,14011826.34,28215427.97,16262425.97,-16262425.97,False
duranke01,PHO,2024,75,75,21.20,0.63,29.00,8.30,4.00,4.30,2791,35,49065286.00,17010379.39,31213981.02,-17851304.98,17851304.98,False
murrade01,ATL,2024,78,78,17.70,0.56,26.60,4.90,1.70,2.60,2783,27,18755210.00,11583464.00,25787065.63,7031855.63,-7031855.63,False
edwaran01,MIN,2024,79,78,19.70,0.57,32.30,7.50,3.30,3.70,2770,22,13936990.00,19636524.60,33840126.23,19903136.23,-19903136.23,False
jokicni01,DEN,2024,79,79,31.00,0.65,29.30,17.00,13.20,10.60,2737,28,49021953.00,33453182.89,47656784.52,-1365168.48,1365168.48,True
brunsja01,NYK,2024,77,77,23.40,0.59,32.50,11.20,5.80,5.40,2726,27,27129530.00,23817087.21,38020688.83,10891158.83,-10891158.83,False
hartjo01,NYK,2024,81,42,11.80,0.52,13.50,5.70,0.00,1.40,2707,28,13345093.00,-1238120.96,12965480.67,-379612.33,379612.33,True
davisan02,LAL,2024,76,76,25.80,0.62,26.70,11.80,5.10,4.90,2700,30,41806469.00,15560236.20,29763837.83,-12042631.17,12042631.17,False
vanvlfr01,HOU,2024,73,73,16.70,0.57,19.70,8.40,3.40,3.60,2684,29,42018817.00,9527411.29,23731012.92,-18287804.08,18287804.08,False
foxde01,SAC,2024,74,74,20.10,0.57,31.00,6.50,2.70,3.20,2659,26,33568737.00,16680960.77,30884562.40,-2684174.60,2684174.60,True
siakapa01,2TM,2024,80,80,19.70,0.60,25.30,6.90,1.90,2.70,2657,29,39019371.00,9563613.19,23767214.82,-15252156.18,15252156.18,False
siakapa01,TOR,2024,39,39,18.80,0.60,25.30,3.00,1.40,1.20,1354,29,39019371.00,6200015.57,20403617.20,-18615753.80,18615753.80,False
siakapa01,IND,2024,41,41,20.70,0.60,25.20,3.90,2.50,1.50,1303,29,39019371.00,7661990.66,21865592.29,-17153778.71,17153778.71,False
tatumja01,BOS,2024,74,74,22.30,0.60,30.20,10.40,5.10,4.70,2645,25,33568737.00,20325468.87,34529070.49,960333.49,-960333.49,True
reaveau01,LAL,2024,82,57,15.50,0.61,20.30,5.90,0.40,1.60,2629,25,12372167.00,3323967.60,17527569.23,5155402.23,-5155402.23,False
maxeyty01,PHI,2024,70,70,19.80,0.57,28.00,8.10,3.10,3.40,2626,23,4472995.00,15031129.41,29234731.04,24761736.04,-24761736.04,False
doncilu01,DAL,2024,70,70,28.10,0.62,36.00,12.00,9.90,8.00,2624,24,41254687.00,33374253.89,47577855.52,6323168.52,-6323168.52,True
vucevni01,CHI,2024,76,74,17.70,0.54,23.30,5.40,0.10,1.40,2610,33,19068777.00,5036738.05,19240339.68,171562.68,-171562.68,True
greenja05,HOU,2024,82,82,14.70,0.54,27.40,3.10,-0.50,1.00,2601,21,10185395.00,8584480.70,22788082.33,12602687.33,-12602687.33,False
goberru01,MIN,2024,76,76,19.30,0.68,15.40,11.60,1.80,2.50,2593,31,42218272.00,281710.51,14485312.14,-27732959.86,27732959.86,False
murrake02,SAC,2024,77,77,13.30,0.57,18.10,5.20,-0.90,0.80,2588,23,8658864.00,-264149.67,13939451.96,5280587.96,-5280587.96,False
bridgmi02,CHO,2024,69,67,15.40,0.56,24.70,2.20,-1.10,0.60,2581,25,8156673.00,4119116.25,18322717.88,10166044.88,-10166044.88,False
lillada01,MIL,2024,73,73,19.60,0.59,28.40,7.70,2.10,2.70,2579,33,46996232.00,13069620.56,27273222.18,-19723009.82,19723009.82,False
antetgi01,MIL,2024,73,73,29.90,0.65,33.00,13.20,9.00,7.20,2567,29,46996232.00,27642432.69,41846034.32,-5150197.68,5150197.68,True
portemi01,DEN,2024,81,81,15.50,0.60,20.70,6.20,0.10,1.30,2565,25,,3129570.84,17333172.47,,,False
gilgesh01,OKC,2024,75,75,29.30,0.64,32.80,14.60,9.00,7.10,2553,25,34378905.00,28087494.04,42291095.67,7912190.67,-7912190.67,False
allengr01,PHO,2024,75,74,13.80,0.68,14.50,6.90,1.30,2.00,2513,28,9190197.00,-23946.19,14179655.44,4989458.44,-4989458.44,False
jamesle01,LAL,2024,71,71,23.70,0.63,29.20,8.50,6.50,5.40,2504,39,49021953.00,20929584.66,35133186.29,-13888766.71,13888766.71,False
georgpa01,LAC,2024,74,74,19.30,0.61,26.60,7.30,3.20,3.30,2502,33,46996232.00,13462676.79,27666278.42,-19329953.58,19329953.58,False
schrode01,2TM,2024,80,58,13.30,0.55,20.30,3.30,-1.80,0.10,2486,30,,-425750.51,13777851.12,,,False
schrode01,TOR,2024,51,33,13.90,0.56,19.40,2.50,-1.80,0.10,1559,30,,-3334459.72,10869141.91,,,False
schrode01,BRK,2024,29,25,12.30,0.54,21.80,0.80,-1.90,0.00,927,30,,-1679499.07,12524102.55,,,False
russeda01,LAL,2024,76,69,16.00,0.59,23.00,5.10,0.90,1.80,2484,27,17821973.00,6553529.85,20757131.48,2935158.48,-2935158.48,True
hardeja01,LAC,2024,72,72,18.60,0.61,20.60,8.40,4.10,3.80,2470,34,36740807.00,10233449.96,24437051.59,-12303755.41,12303755.41,False
bookede01,PHO,2024,68,68,21.90,0.61,29.80,9.20,3.00,3.10,2447,27,37086384.00,15088200.24,29291801.87,-7794582.13,7794582.13,False
allenja01,CLE,2024,77,77,21.80,0.66,19.40,10.70,3.00,3.10,2442,25,20594279.00,5135280.08,19338881.71,-1255397.29,1255397.29,True
smithja05,HOU,2024,76,76,13.80,0.57,17.60,5.60,-0.40,1.00,2424,20,,-112873.23,14090728.40,,,False
curryst01,GSW,2024,74,74,20.60,0.62,31.30,7.20,5.20,4.40,2421,35,53458234.00,21364146.77,35567748.40,-17890485.60,17890485.60,False
adebaba01,MIA,2024,71,71,19.80,0.58,24.90,7.20,2.40,2.70,2416,26,33568737.00,10124996.28,24328597.91,-9240139.09,9240139.09,False
holmgch01,OKC,2024,82,82,20.40,0.63,21.60,8.90,3.40,3.30,2413,21,10694609.00,8649921.27,22853522.90,12158913.90,-12158913.90,False
lopezbr01,MIL,2024,79,79,14.80,0.61,16.00,5.90,1.00,1.80,2411,35,25742849.00,596966.70,14800568.33,-10942280.67,10942280.67,False
caldwke01,DEN,2024,76,76,10.70,0.60,12.90,4.80,-1.40,0.40,2402,30,15141880.00,-5674367.42,8529234.21,-6612645.79,6612645.79,False
bogdabo01,ATL,2024,79,33,14.70,0.57,22.30,3.90,0.20,1.40,2401,31,19255651.00,4837146.28,19040747.91,-214903.09,214903.09,True
millebr02,CHO,2024,74,68,13.00,0.55,23.90,0.80,-2.60,-0.30,2383,21,11203662.00,748529.71,14952131.34,3748469.34,-3748469.34,False
barneha02,SAC,2024,82,82,11.90,0.61,15.70,4.70,-1.80,0.10,2381,31,17505137.00,-4591715.15,9611886.48,-7893250.52,7893250.52,False
whitede01,BOS,2024,73,73,16.90,0.61,18.60,8.50,3.80,3.50,2381,29,19417463.00,8401952.55,22605554.18,3188091.18,-3188091.18,True
harrito02,PHI,2024,70,70,16.50,0.58,20.70,5.90,0.90,1.70,2368,31,40437022.00,4230026.74,18433628.37,-22003393.63,22003393.63,False
divindo01,NYK,2024,81,63,16.00,0.60,21.30,6.60,3.40,3.20,2360,27,11223882.00,10274610.67,24478212.29,13254330.29,-13254330.29,False
poolejo01,WAS,2024,78,66,12.10,0.53,26.40,-0.60,-3.90,-1.20,2346,24,28786021.00,663337.94,14866939.57,-13919081.43,13919081.43,False
brownja02,BOS,2024,70,70,18.60,0.58,28.90,5.90,0.70,1.60,2343,27,32776163.00,10432416.26,24636017.89,-8140145.11,8140145.11,False
beaslma01,MIL,2024,79,77,10.30,0.60,14.60,3.50,-1.80,0.10,2337,27,2790369.00,-5083640.86,9119960.77,6329591.77,-6329591.77,False
wagnefr01,ORL,2024,72,72,17.60,0.57,25.70,6.40,1.20,1.90,2337,22,5672405.00,9088281.48,23291883.10,17619478.10,-17619478.10,False
leonaka01,LAC,2024,68,68,23.20,0.63,26.50,8.90,5.50,4.40,2330,32,46996232.00,16357430.46,30561032.09,-16435199.91,16435199.91,False
joneshe01,NOP,2024,76,76,13.20,0.64,14.10,6.30,0.60,1.60,2321,25,,-1641065.06,12562536.57,,,False
gordoaa01,DEN,2024,73,73,16.80,0.61,17.80,7.10,1.30,1.90,2297,28,21898084.00,2026800.72,16230402.35,-5667681.65,5667681.65,False
