player_key,team_key,season_key,pos,g,gs,perce,ts_per,usg_per,ws,bpm,vorp,mp,age,salary
mykhasv01,UTA,2025,SF,38,13,9.80,0.526,20.30,-0.10,-3.50,-0.30,760,27,3500000.00
drumman01,PHI,2025,C,40,23,16.00,0.535,19.10,1.20,-3.20,-0.20,751,31,5000000.00
walkeja01,POR,2025,SF,60,1,15.00,0.601,16.30,2.00,-0.80,0.20,749,22,2019699.00
huffja01,MEM,2025,C,64,2,18.20,0.666,19.60,2.50,3.50,1.10,748,26,2088033.00
eubandr01,2TM,2025,C,61,4,15.60,0.622,15.10,1.70,-0.70,0.30,746,27,5000000.00
eubandr01,UTA,2025,C,37,4,15.90,0.632,14.80,1.20,0.00,0.30,568,27,5000000.00
eubandr01,LAC,2025,C,24,0,14.80,0.589,16.00,0.50,-2.70,0.00,178,27,5000000.00
hortota01,CHI,2025,SG,58,0,13.80,0.567,21.60,1.10,-2.40,-0.10,724,24,2087519.00
harriga01,ORL,2025,SG,48,3,6.90,0.524,9.50,1.00,-2.70,-0.10,711,30,7500000.00
pottemi01,UTA,2025,C,38,10,8.50,0.563,10.30,0.40,-3.50,-0.30,705,26,
howarje01,ORL,2025,SF,60,0,7.10,0.491,19.20,0.10,-5.30,-0.60,701,21,5278320.00
jordade01,DEN,2025,C,56,5,15.40,0.621,12.80,1.80,-1.20,0.20,691,36,2087519.00
postqu01,GSW,2025,PF,42,14,14.20,0.595,19.60,1.70,0.10,0.40,686,24,438920.00
weslebl01,SAS,2025,SG,58,0,9.90,0.510,16.70,0.20,-4.20,-0.40,683,21,2624280.00
mamuksa01,SAS,2025,PF,61,0,19.70,0.628,20.80,2.20,2.30,0.70,681,25,2087519.00
smartma01,2TM,2025,PG,34,7,12.40,0.529,20.60,0.70,-1.50,0.10,680,30,20210284.00
smartma01,MEM,2025,PG,19,6,11.30,0.504,20.00,0.40,-1.20,0.10,400,30,20210284.00
smartma01,WAS,2025,PG,15,1,14.00,0.563,21.50,0.30,-1.90,0.00,280,30,20210284.00
pickeja02,DEN,2025,SG,49,4,10.90,0.545,13.20,1.10,-1.50,0.10,666,25,1891857.00
evbuoto01,BRK,2025,SF,28,0,11.60,0.530,19.10,0.60,-3.20,-0.20,665,23,
reevean01,NOP,2025,SG,44,6,11.70,0.579,18.80,0.40,-3.20,-0.20,660,24,1157153.00
lowryky01,PHI,2025,PG,35,12,9.80,0.525,10.10,1.00,-1.30,0.10,659,38,2087519.00
sheppre01,HOU,2025,PG,52,3,9.70,0.465,17.80,0.80,-1.70,0.10,654,20,10098960.00
joneshe01,NOP,2025,SF,20,20,10.40,0.541,14.60,0.40,-3.60,-0.30,648,26,12976362.00
johnsaj01,2TM,2025,SG,29,11,7.10,0.480,17.40,-0.40,-8.10,-1.00,639,20,2795294.00
johnsaj01,MIL,2025,SG,7,0,10.60,0.503,23.80,0.00,-4.90,0.00,44,20,2795294.00
johnsaj01,WAS,2025,SG,22,11,6.90,0.478,17.00,-0.40,-8.30,-0.90,595,20,2795294.00
klebima01,DAL,2025,PF,34,4,5.60,0.489,8.70,0.30,-3.80,-0.30,637,33,11000000.00
wrighde01,2TM,2025,PG,40,7,9.20,0.440,11.30,0.70,-1.40,0.10,635,32,2087519.00
wrighde01,MIL,2025,PG,26,2,7.40,0.365,11.20,0.20,-2.50,-0.10,405,32,2087519.00
wrighde01,NYK,2025,PG,14,5,12.40,0.566,11.50,0.50,0.50,0.10,230,32,2087519.00
simsje01,2TM,2025,C,53,5,10.00,0.639,7.60,1.30,-3.00,-0.20,632,26,2092344.00
simsje01,NYK,2025,C,39,5,9.90,0.619,7.50,0.80,-3.50,-0.20,422,26,2092344.00
simsje01,MIL,2025,C,14,0,10.20,0.680,7.70,0.40,-1.90,0.00,210,26,2092344.00
okogijo01,2TM,2025,SG,40,7,16.30,0.567,19.50,1.30,1.50,0.60,625,26,8250000.00
okogijo01,PHO,2025,SG,25,1,15.80,0.586,18.10,0.70,0.40,0.20,351,26,8250000.00
okogijo01,CHO,2025,SG,15,6,16.80,0.548,21.20,0.60,3.10,0.40,274,26,8250000.00
dowtije01,PHI,2025,PG,41,3,16.10,0.570,18.60,1.30,0.20,0.30,621,27,
theisda01,NOP,2025,C,38,9,12.10,0.558,11.60,1.00,-3.30,-0.20,621,32,2087519.00
josepco01,ORL,2025,PG,50,16,10.90,0.547,12.80,1.50,-0.80,0.20,612,33,3303771.00
nnajize01,DEN,2025,PF,57,4,12.00,0.574,12.20,1.20,-1.30,0.10,608,24,8888889.00
edwarke02,DAL,2025,SF,40,18,11.30,0.597,11.10,1.20,-1.40,0.10,608,24,
connapa01,MIL,2025,SG,41,1,12.10,0.567,15.60,1.20,-2.30,0.00,603,32,9423869.00
mitchaj01,OKC,2025,SG,36,1,12.00,0.587,16.20,1.50,-1.60,0.10,597,22,3000000.00
ingrabr01,NOP,2025,SF,18,18,16.00,0.560,30.20,0.00,-0.30,0.30,595,27,36016200.00
mccaija01,PHI,2025,SG,23,8,15.20,0.589,24.70,0.70,0.20,0.30,592,20,4020360.00
reddica01,LAL,2025,SF,33,8,7.40,0.498,8.80,0.70,-2.70,-0.10,589,25,2463946.00
tateja01,HOU,2025,SF,52,2,12.30,0.557,13.30,1.60,-0.70,0.20,588,29,7565217.00
prospol01,DAL,2025,PF,52,4,12.60,0.484,16.30,0.90,-2.10,0.00,584,22,2870400.00
vandeja01,LAL,2025,PF,36,2,13.20,0.537,12.50,1.40,-1.00,0.20,581,25,10714286.00
embiijo01,PHI,2025,C,19,19,23.40,0.580,34.20,1.40,3.50,0.80,574,30,51415938.00
morrimo01,PHO,2025,PG,45,0,13.10,0.546,18.10,0.80,-1.80,0.00,571,29,2087519.00
wagnemo01,ORL,2025,C,30,1,22.30,0.649,26.80,2.00,4.00,0.90,564,27,11000000.00
brogdma01,WAS,2025,PG,24,13,15.80,0.544,23.70,0.70,-1.50,0.10,564,32,22500000.00
konchjo01,MEM,2025,SG,46,4,12.10,0.592,8.00,1.50,1.70,0.50,558,28,6165000.00
poweldw01,DAL,2025,C,55,3,12.90,0.713,7.60,1.70,0.00,0.30,551,33,4000000.00
jonesdi01,OKC,2025,SF,54,3,8.10,0.464,13.30,0.80,-4.00,-0.30,551,23,2622360.00
goodwjo01,LAL,2025,PG,29,5,12.10,0.541,14.10,1.00,-0.80,0.20,543,26,223718.00
holmeri01,WAS,2025,PF,31,7,19.80,0.695,14.70,2.00,1.10,0.40,534,31,12648321.00
gueyemo02,ATL,2025,PF,33,28,14.40,0.520,15.70,1.20,-0.60,0.20,533,22,1891857.00
biyombi01,SAS,2025,C,28,26,12.20,0.576,12.30,0.80,-3.60,-0.20,528,32,647851.00
clarkja02,MIN,2025,SG,40,4,12.00,0.598,12.00,1.60,-0.20,0.20,522,23,492323.00
dilliro01,MIN,2025,PG,49,1,10.20,0.503,22.70,0.10,-4.20,-0.30,516,20,6262920.00
jonesco02,2TM,2025,SG,39,0,11.40,0.544,13.70,0.60,-2.80,-0.10,515,22,2120693.00
jonesco02,SAC,2025,SG,24,0,8.60,0.500,10.90,0.10,-2.70,0.00,130,22,2120693.00
jonesco02,WAS,2025,SG,15,0,12.30,0.553,14.70,0.50,-2.90,-0.10,385,22,2120693.00
portecr01,CLE,2025,PG,51,1,13.10,0.610,15.90,1.10,1.10,0.40,513,24,1891857.00
vukcetr01,WAS,2025,C,35,1,17.80,0.608,25.70,0.70,-0.50,0.20,513,21,
paytoel01,2TM,2025,PG,24,9,8.50,0.340,15.20,-0.60,-6.40,-0.60,511,30,789048.00
paytoel01,NOP,2025,PG,18,7,10.60,0.380,17.00,-0.40,-5.50,-0.30,388,30,789048.00
paytoel01,CHO,2025,PG,6,2,1.70,0.143,9.70,-0.20,-9.20,-0.20,123,30,789048.00
cainja01,NOP,2025,SF,37,0,11.40,0.544,17.00,0.40,-3.40,-0.20,502,25,
wallake01,ATL,2025,PG,31,5,10.10,0.503,16.40,0.40,-2.30,0.00,501,25,
landajo01,HOU,2025,C,42,3,16.00,0.590,15.70,1.70,0.40,0.30,500,29,8000000.00
willivi01,MEM,2025,SG,27,5,9.20,0.504,17.00,0.40,-2.80,-0.10,499,24,2120693.00
moorewe01,2TM,2025,SG,36,1,11.00,0.553,13.80,0.70,-2.70,-0.10,499,23,2537040.00
moorewe01,DET,2025,SG,20,1,12.40,0.561,12.60,0.50,0.00,0.10,219,23,2537040.00
moorewe01,CHO,2025,SG,16,0,10.00,0.547,14.80,0.10,-4.70,-0.20,280,23,2537040.00
willibr03,DAL,2025,PG,33,3,18.30,0.634,22.60,1.30,1.00,0.40,487,25,47989.00
lawsoaj01,TOR,2025,SG,26,2,12.70,0.542,20.00,0.80,-2.50,-0.10,486,24,100000.00
willigr01,CHO,2025,PF,16,7,11.50,0.596,14.80,0.70,-1.60,0.10,479,26,13025250.00
walkelo01,PHI,2025,SG,20,7,13.10,0.548,22.80,0.30,-2.40,0.00,477,26,780932.00
reathdu01,POR,2025,C,46,0,13.70,0.552,17.00,1.00,-0.30,0.20,469,28,2048780.00
beekmre01,2TM,2025,PG,36,4,7.50,0.400,12.80,0.10,-5.40,-0.40,469,23,
beekmre01,GSW,2025,PG,2,0,42.30,1.000,10.50,0.00,26.00,0.00,4,23,
beekmre01,BRK,2025,PG,34,4,7.20,0.395,12.80,0.10,-5.60,-0.40,465,23,
joneska01,2TM,2025,C,40,6,20.20,0.804,13.00,2.10,2.90,0.60,468,24,
joneska01,LAC,2025,C,28,0,14.50,0.739,10.80,0.70,0.60,0.10,208,24,
joneska01,DAL,2025,C,12,6,24.80,0.837,14.80,1.40,4.80,0.40,260,24,
nancela02,ATL,2025,PF,24,3,16.00,0.632,15.70,1.30,1.80,0.40,463,32,11205000.00
gilleco01,PHO,2025,PG,33,9,16.80,0.578,17.70,1.30,2.50,0.50,461,25,
ruperra01,POR,2025,SG,52,0,8.10,0.499,16.80,0.10,-4.70,-0.30,460,20,1891857.00
jacksgg01,MEM,2025,PF,29,3,9.30,0.482,21.70,0.10,-5.30,-0.40,459,20,1891857.00
tysonja01,CLE,2025,SG,47,3,11.10,0.523,17.40,0.80,-2.70,-0.10,453,22,3326160.00
bolbo01,PHO,2025,PF,36,10,18.40,0.627,21.10,0.90,0.80,0.30,448,25,2087519.00
reedpa01,DET,2025,C,45,0,18.60,0.573,18.00,1.60,2.90,0.50,438,25,3913234.00
castlco01,3TM,2025,C,26,4,11.30,0.536,13.40,0.70,-5.00,-0.30,432,24,421081.00
castlco01,MEM,2025,C,10,0,7.40,0.472,13.90,0.10,-7.10,-0.10,46,24,421081.00
castlco01,TOR,2025,C,11,4,10.10,0.549,13.50,0.30,-5.70,-0.30,288,24,421081.00
castlco01,PHI,2025,C,5,0,16.50,0.536,12.90,0.30,-2.00,0.00,98,24,421081.00
queentr01,ORL,2025,SG,31,2,11.90,0.486,18.10,0.70,-0.30,0.20,430,27,
branhma01,SAS,2025,SG,47,0,12.00,0.575,23.80,0.10,-3.20,-0.10,427,21,3217920.00
millejo02,LAC,2025,SF,37,0,10.50,0.509,18.20,0.40,-2.80,-0.10,420,25,1050000.00
bambamo01,2TM,2025,C,32,2,13.90,0.557,15.20,1.00,-0.90,0.10,413,26,2207491.00
bambamo01,LAC,2025,C,28,2,14.50,0.561,16.50,0.90,-0.20,0.20,352,26,2207491.00
bambamo01,NOP,2025,C,4,0,10.60,0.506,7.50,0.10,-4.50,0.00,61,26,2207491.00
roddyda01,3TM,2025,PF,33,3,11.90,0.561,16.00,0.50,-1.50,0.10,410,23,2967212.00
roddyda01,ATL,2025,PF,27,3,11.80,0.594,14.60,0.50,-1.20,0.10,346,23,2967212.00
roddyda01,PHI,2025,PF,3,0,19.10,0.474,30.00,0.00,2.90,0.00,29,23,2967212.00
roddyda01,HOU,2025,PF,3,0,7.20,0.440,18.50,0.00,-8.30,-0.10,35,23,2967212.00
gibsota01,CHO,2025,C,37,11,10.80,0.515,13.40,0.40,-5.30,-0.30,409,39,2087519.00
diengou01,OKC,2025,C,37,1,11.50,0.538,15.70,0.90,-0.90,0.10,405,21,5027040.00
walshjo01,BOS,2025,PF,52,1,6.90,0.464,11.50,0.40,-3.90,-0.20,403,20,1891857.00
tysonhu01,DEN,2025,PF,51,2,9.00,0.506,15.50,0.40,-4.80,-0.30,400,24,1891857.00
gillan01,WAS,2025,PF,51,0,10.20,0.586,12.70,0.50,-4.50,-0.30,397,32,2237691.00
cartede02,SAC,2025,PG,36,0,10.80,0.471,17.90,0.40,-3.20,-0.10,396,22,4689000.00
greenje02,HOU,2025,PF,32,3,13.60,0.649,14.70,1.30,0.40,0.20,396,38,8000000.00
jemistr01,2TM,2025,C,38,0,8.90,0.537,12.40,0.30,-6.80,-0.50,392,25,
jemistr01,NOP,2025,C,16,0,9.40,0.461,13.00,0.00,-6.20,-0.20,166,25,
jemistr01,LAL,2025,C,22,0,8.60,0.603,11.90,0.30,-7.30,-0.30,226,25,
jacksre01,PHI,2025,PG,31,1,9.80,0.496,17.50,0.10,-4.00,-0.20,384,34,4033748.00
scheiba01,BOS,2025,SG,31,2,10.30,0.490,14.50,0.70,-1.70,0.00,384,24,2494320.00
jacksqu01,IND,2025,PG,28,7,14.70,0.580,17.70,1.00,-0.30,0.20,381,26,
lenal01,2TM,2025,C,46,7,10.60,0.525,10.30,0.70,-2.60,-0.10,380,31,2831348.00
lenal01,SAC,2025,C,36,3,13.10,0.557,9.60,0.60,0.30,0.20,258,31,2831348.00
lenal01,LAL,2025,C,10,4,5.30,0.463,11.80,0.00,-8.90,-0.20,122,31,2831348.00
furphjo01,IND,2025,SG,50,0,9.80,0.506,13.00,0.50,-2.50,0.00,379,20,1850842.00
bassech01,SAS,2025,C,36,1,19.00,0.597,17.50,1.10,-1.10,0.10,376,24,2087519.00
barlodo01,ATL,2025,SF,35,4,14.60,0.580,14.50,1.00,-2.20,0.00,375,21,491887.00
exumda01,DAL,2025,PG,20,13,13.60,0.589,19.60,0.60,-2.30,0.00,372,29,3150000.00
baughda01,CHO,2025,SG,15,2,6.30,0.399,19.30,-0.50,-7.10,-0.50,370,24,
sprinja01,2TM,2025,PG,43,2,10.70,0.511,14.30,0.50,-2.70,-0.10,365,22,4772772.00
sprinja01,BOS,2025,SG,26,0,12.10,0.520,14.70,0.40,-0.30,0.10,141,22,4772772.00
sprinja01,UTA,2025,PG,17,2,9.80,0.504,14.10,0.10,-4.30,-0.10,224,22,4772772.00
williro04,POR,2025,C,20,3,18.90,0.679,12.20,1.30,3.00,0.40,351,27,12428571.00
mcderdo01,SAC,2025,SF,42,3,9.50,0.617,15.70,0.40,-3.20,-0.10,342,33,2087519.00
kolokch01,LAL,2025,C,37,0,13.00,0.624,10.80,0.90,-2.80,-0.10,342,24,
shannte01,MIN,2025,SG,32,1,11.90,0.560,17.70,0.60,-2.10,0.00,339,24,2546640.00
brookke02,NOP,2025,SF,14,6,12.80,0.581,17.10,0.40,-3.50,-0.10,332,24,
thomptr01,CLE,2025,C,40,0,9.10,0.410,12.70,0.40,-4.60,-0.20,328,33,2087519.00
lewisma05,2TM,2025,SF,28,1,9.90,0.516,16.90,0.20,-4.40,-0.20,327,22,1891857.00
lewisma05,LAL,2025,SF,7,0,2.20,0.333,12.10,0.00,-9.40,-0.10,29,22,1891857.00
lewisma05,BRK,2025,SF,21,1,10.60,0.526,17.40,0.30,-3.90,-0.10,298,22,1891857.00
carteje01,CHI,2025,PG,36,1,12.20,0.509,21.00,0.30,-2.10,0.00,321,29,6500000.00
millspa02,2TM,2025,PG,29,0,8.40,0.543,15.60,0.10,-3.20,-0.10,321,36,2087519.00
millspa02,UTA,2025,PG,17,0,6.20,0.473,15.10,-0.20,-4.40,-0.20,260,36,2087519.00
millspa02,LAC,2025,PG,12,0,17.50,0.772,17.90,0.30,2.10,0.10,61,36,2087519.00
manntr01,CHO,2025,PG,13,0,13.30,0.537,26.00,0.10,-2.40,0.00,319,23,4908373.00
hoodsja01,2TM,2025,SG,15,0,7.90,0.494,17.30,-0.10,-6.90,-0.40,315,21,3879840.00
hoodsja01,LAL,2025,SG,2,0,11.50,1.064,9.00,0.00,-2.40,0.00,14,21,3879840.00
hoodsja01,PHI,2025,SG,13,0,7.70,0.484,17.70,-0.10,-7.10,-0.40,301,21,3879840.00
craigto01,2TM,2025,SF,26,4,12.90,0.567,14.10,0.80,-0.90,0.10,314,34,3625162.00
craigto01,CHI,2025,SF,9,1,17.20,0.663,17.30,0.40,2.30,0.10,113,34,3625162.00
craigto01,BOS,2025,SF,17,3,10.50,0.474,12.30,0.40,-2.70,0.00,201,34,3625162.00
mclaujo01,2TM,2025,PG,46,0,12.30,0.600,13.30,0.60,-1.60,0.00,314,28,2087519.00
mclaujo01,SAC,2025,PG,28,0,9.40,0.519,14.00,0.20,-3.50,-0.10,190,28,2087519.00
mclaujo01,SAS,2025,PG,18,0,16.90,0.734,12.30,0.50,1.30,0.10,124,28,2087519.00
thybuma01,POR,2025,SG,15,5,17.00,0.592,14.40,0.90,5.00,0.60,312,27,11025000.00
jonesis01,SAC,2025,PF,40,0,15.20,0.678,16.30,0.70,-1.70,0.00,304,24,152957.00
kolekty01,NYK,2025,PG,41,0,10.30,0.453,15.80,0.40,-2.80,-0.10,296,23,2087519.00
robinmi01,NYK,2025,C,17,3,20.40,0.676,11.10,1.30,3.30,0.40,290,26,14318182.00
minotjo01,MIN,2025,SF,46,0,15.50,0.605,17.20,0.90,2.20,0.30,276,22,2019699.00
brownko01,LAC,2025,PF,40,0,10.80,0.513,14.00,0.50,-2.10,0.00,272,25,2533920.00
smithdr01,MIA,2025,SG,14,1,13.30,0.656,13.80,0.70,2.10,0.30,268,27,
wongis01,CHO,2025,SG,20,0,10.90,0.500,22.10,0.10,-4.00,-0.10,265,24,
baglema01,2TM,2025,PF,31,2,18.40,0.560,20.90,0.60,-1.20,0.10,265,25,12500000.00
baglema01,WAS,2025,C,19,1,19.90,0.573,23.30,0.30,-1.00,0.00,166,25,12500000.00
baglema01,MEM,2025,PF,12,1,15.70,0.534,16.80,0.30,-1.50,0.00,99,25,12500000.00
tshieos01,UTA,2025,C,14,1,21.00,0.640,15.30,1.00,-1.40,0.00,255,25,
timmedr01,BRK,2025,PF,9,2,11.00,0.500,21.30,0.00,-6.70,-0.30,254,24,113055.00
baglema02,PHI,2025,SF,10,4,11.80,0.456,13.80,0.20,-4.30,-0.10,253,23,126356.00
spencca01,MEM,2025,SG,25,1,14.20,0.587,15.40,0.80,0.50,0.20,252,24,
loveke01,MIA,2025,PF,23,9,16.20,0.488,24.60,0.40,0.40,0.20,251,36,3850000.00
spencpa01,GSW,2025,PG,39,0,12.60,0.455,21.20,0.30,-1.60,0.00,250,28,438810.00
thorjt01,2TM,2025,PF,20,0,10.00,0.517,13.10,0.20,-5.40,-0.20,249,22,
thorjt01,CLE,2025,PF,9,0,19.10,0.756,24.80,0.10,0.00,0.00,42,22,
thorjt01,WAS,2025,PF,11,0,8.20,0.429,10.80,0.10,-6.50,-0.20,207,22,
carlsbr01,OKC,2025,C,32,0,17.60,0.581,19.30,0.90,1.30,0.20,246,25,496519.00
whiteda01,BRK,2025,SF,20,0,9.40,0.580,20.10,0.10,-3.70,-0.10,246,20,3114240.00
davisjo06,WAS,2025,SG,34,0,10.20,0.473,15.90,0.10,-2.80,0.00,242,22,5291160.00
martija02,2TM,2025,SF,16,0,9.10,0.497,15.90,0.00,-6.30,-0.30,239,21,
martija02,BRK,2025,SF,3,0,12.80,0.750,17.50,0.00,3.40,0.00,5,21,
martija02,WAS,2025,SF,13,0,9.00,0.491,15.90,0.00,-6.50,-0.30,234,21,
hylanbo01,2TM,2025,PG,24,0,16.00,0.576,28.20,0.50,2.70,0.30,239,24,4158439.00
hylanbo01,LAC,2025,PG,20,0,16.40,0.569,29.60,0.40,3.10,0.30,222,24,4158439.00
hylanbo01,MIN,2025,PG,4,0,11.10,0.833,10.20,0.10,-3.20,0.00,17,24,4158439.00
tillmxa01,BOS,2025,C,33,2,2.40,0.310,13.10,-0.30,-8.10,-0.40,231,26,2237691.00
templga01,TOR,2025,SG,28,0,8.50,0.406,13.90,0.20,-3.60,-0.10,227,38,2087519.00
rhodeja01,2TM,2025,SG,14,2,16.40,0.602,19.70,0.60,-0.50,0.10,227,25,119972.00
rhodeja01,CHO,2025,SG,4,0,5.40,0.250,31.90,-0.10,-8.60,0.00,12,25,119972.00
rhodeja01,TOR,2025,SG,10,2,17.00,0.633,19.00,0.70,0.00,0.10,215,25,119972.00
garzalu01,MIN,2025,C,39,0,18.80,0.573,26.20,0.70,-2.30,0.00,219,26,2162606.00
hukpoar01,NYK,2025,C,25,1,7.60,0.654,11.60,0.10,-5.60,-0.20,217,22,1064049.00
reeseal01,2TM,2025,PF,15,0,14.00,0.641,13.20,0.50,-1.20,0.00,216,25,
reeseal01,OKC,2025,PF,1,0,53.60,1.000,21.20,0.00,19.60,0.00,2,25,
reeseal01,PHI,2025,PF,14,0,13.60,0.635,13.10,0.50,-1.40,0.00,214,25,
saricda01,DEN,2025,C,16,4,7.70,0.449,15.60,0.00,-4.80,-0.10,210,30,5168000.00
flaglad01,OKC,2025,SG,37,0,3.70,0.335,21.10,-0.30,-10.30,-0.40,203,25,
okekech01,2TM,2025,PF,9,3,15.30,0.641,9.80,0.60,-0.20,0.10,196,26,355687.00
okekech01,PHI,2025,PF,7,3,16.50,0.699,9.50,0.60,0.30,0.10,171,26,355687.00
okekech01,CLE,2025,PF,2,0,6.80,0.357,11.90,0.00,-4.10,0.00,25,26,355687.00
peterdr01,BOS,2025,PF,25,1,10.50,0.601,12.50,0.40,-0.80,0.10,186,25,
fultzma01,SAC,2025,PG,21,0,8.90,0.452,19.30,-0.10,-4.70,-0.10,184,26,731831.00
quinole01,2TM,2025,SG,13,0,9.50,0.514,22.60,-0.10,-6.10,-0.20,183,24,
quinole01,PHI,2025,SG,4,0,8.20,0.533,31.90,-0.10,-10.50,0.00,17,24,
quinole01,NOP,2025,SG,9,0,9.70,0.511,21.70,0.00,-5.60,-0.20,166,24,
jamesbr02,LAL,2025,SG,27,1,7.10,0.424,20.90,-0.20,-7.20,-0.20,181,20,1157153.00
freemen01,IND,2025,PF,22,1,7.40,0.507,12.30,0.20,-6.30,-0.20,181,24,
swideco01,2TM,2025,SF,10,0,6.50,0.465,16.70,0.00,-7.30,-0.20,169,25,227947.00
swideco01,DET,2025,SF,2,0,-11.00,0.000,16.20,-0.10,-20.40,-0.10,13,25,227947.00
swideco01,TOR,2025,SF,8,0,8.00,0.505,16.70,0.10,-6.20,-0.20,156,25,227947.00
nowelja01,NOP,2025,SG,8,0,7.50,0.430,21.60,-0.20,-5.70,-0.20,168,25,446743.00
morrima02,2TM,2025,PF,15,2,6.00,0.385,20.50,-0.20,-7.60,-0.20,165,35,2087519.00
morrima02,DAL,2025,PF,7,0,0.00,0.273,25.20,-0.20,-13.10,-0.10,41,35,2087519.00
morrima02,LAL,2025,PF,8,2,7.90,0.434,19.00,0.00,-5.80,-0.10,124,35,2087519.00
hayeski01,BRK,2025,PG,6,5,12.70,0.559,15.50,0.30,-0.60,0.10,162,23,119972.00
beaucma01,3TM,2025,SF,35,0,12.30,0.535,24.90,0.10,-4.30,-0.10,156,24,2733720.00
beaucma01,MIL,2025,SF,26,0,8.50,0.497,23.50,-0.10,-6.50,-0.10,122,24,2733720.00
beaucma01,LAC,2025,SF,3,0,22.30,0.685,25.10,0.10,4.00,0.00,17,24,2733720.00
beaucma01,NYK,2025,SF,6,0,29.80,0.588,35.20,0.10,3.70,0.00,17,24,2733720.00
stevela01,MEM,2025,PF,17,1,11.50,0.545,20.20,0.20,-4.20,-0.10,155,27,623856.00
etienty01,BRK,2025,PG,7,0,5.60,0.488,18.60,-0.10,-8.80,-0.30,151,25,
richajo01,MIA,2025,SG,8,0,4.40,0.402,14.10,-0.10,-6.70,-0.20,150,31,3051153.00
willije02,HOU,2025,SG,20,0,8.60,0.496,22.30,0.00,-5.70,-0.10,147,25,515881.00
fernabr01,TOR,2025,C,17,2,15.30,0.552,18.90,0.30,-0.70,0.10,147,26,1115128.00
leeda03,PHO,2025,SG,25,0,11.90,0.499,28.60,-0.10,-5.10,-0.10,144,32,2087519.00
brissos01,PHI,2025,SF,6,2,9.80,0.576,16.30,0.10,-6.30,-0.10,142,26,119972.00
harklej01,UTA,2025,SG,10,0,7.80,0.425,12.30,0.10,-3.80,-0.10,138,24,
nancepe01,2TM,2025,C,13,1,8.50,0.578,11.70,0.20,-4.90,-0.10,138,24,
nancepe01,PHI,2025,C,7,0,5.30,0.472,10.20,0.00,-6.30,-0.10,68,24,
nancepe01,MIL,2025,PF,6,1,11.50,0.676,13.20,0.10,-3.50,0.00,70,24,
cancavl01,DEN,2025,PF,13,0,4.60,0.462,11.50,-0.10,-7.10,-0.20,136,27,2087519.00
kelleky01,2TM,2025,C,11,2,12.10,0.644,10.30,0.30,-5.40,-0.10,126,27,73153.00
kelleky01,DAL,2025,C,8,1,17.10,0.767,10.70,0.30,-2.30,0.00,67,27,73153.00
kelleky01,NOP,2025,C,3,1,6.50,0.465,9.80,0.00,-8.80,-0.10,59,27,73153.00
ducasal01,OKC,2025,SG,21,0,10.10,0.583,11.80,0.30,-2.00,0.00,125,24,
jonessp01,DEN,2025,SF,20,0,4.50,0.368,13.70,-0.10,-8.50,-0.20,125,23,
bufkiko01,ATL,2025,SG,10,0,10.50,0.483,20.80,0.00,-4.00,-0.10,124,21,4299000.00
smithty02,MIL,2025,PF,23,0,15.20,0.626,22.10,0.20,-0.90,0.00,122,20,1157153.00
meltode01,GSW,2025,SG,6,2,13.30,0.539,23.50,0.20,-0.80,0.00,121,26,12822000.00
brownmo01,2TM,2025,C,13,2,22.40,0.706,23.50,0.40,0.10,0.10,119,25,426632.00
brownmo01,IND,2025,C,9,0,16.00,0.653,26.50,0.00,-5.20,0.00,46,25,426632.00
brownmo01,DAL,2025,C,4,2,26.30,0.743,21.60,0.30,3.50,0.10,73,25,426632.00
washity02,PHO,2025,PG,16,0,6.50,0.367,19.00,-0.20,-8.00,-0.20,118,23,
alexatr01,DEN,2025,SG,24,0,2.90,0.374,17.30,-0.20,-9.70,-0.20,117,21,
inglejo01,MIN,2025,SF,19,1,2.40,0.326,12.20,-0.10,-7.00,-0.10,114,37,2087519.00
cissosi01,2TM,2025,SF,22,0,6.70,0.471,16.60,-0.10,-5.10,-0.10,114,20,1891857.00
cissosi01,SAS,2025,SF,17,0,11.20,0.533,17.90,0.00,-2.60,0.00,54,20,1891857.00
cissosi01,POR,2025,SF,5,0,2.70,0.375,15.50,-0.20,-7.30,-0.10,60,20,1891857.00
bradlto01,IND,2025,C,14,0,23.20,0.640,20.10,0.40,1.20,0.10,113,27,600545.00
simsja01,CHO,2025,SG,6,0,9.80,0.607,16.20,0.10,-4.10,-0.10,112,26,73153.00
dadiepa01,NYK,2025,SG,18,0,6.30,0.446,14.70,0.00,-6.50,-0.10,111,19,1808080.00
baldwpa01,2TM,2025,SF,24,0,16.20,0.721,16.40,0.20,1.50,0.10,107,22,2448840.00
baldwpa01,WAS,2025,SF,22,0,14.50,0.676,16.50,0.10,-0.20,0.00,101,22,2448840.00
baldwpa01,LAC,2025,SF,2,0,45.40,1.500,14.50,0.10,30.70,0.10,6,22,2448840.00
livinch01,MIL,2025,SF,21,1,9.80,0.441,16.60,0.10,-6.10,-0.10,106,21,1891857.00
crowdja01,SAC,2025,PF,9,2,6.60,0.467,12.00,0.10,-4.30,-0.10,103,34,1655619.00
minayju01,POR,2025,SF,19,0,5.00,0.411,11.10,0.00,-5.40,-0.10,101,25,
johnske10,MIA,2025,SF,16,0,19.10,0.718,15.40,0.40,-0.10,0.00,98,23,724883.00
